ID,Region,Regulated.Dam,Primary.Purpose,Primary.Type,Height..m.,Length..km.,Volume..m3.,Year.Completed,Years.Modified,Surface..km2.,Drainage..km2.,Spillway,Last.Inspection.Date,Inspection.Frequency,Distance.to.Nearest.City..km.,Hazard,Assessment,Assessment.Date,Probability.of.Failure,Loss.given.failure...prop..Qm.,Loss.given.failure...liab..Qm.,Loss.given.failure...BI..Qm.,Height_clean,Length_clean,Length_missing,Volume_clean,Volume_missing,Volume_log,n_modifications,last_modification_year,Height..m._missing,Length..km._missing,Volume..m3._missing,Drainage..km2._missing,Surface..km2._missing,Distance.to.Nearest.City..km._missing
SOAD17777,Lyndrassia,No,Recreation,Earth,9.153,0.292059616874859,67046.69627859128,Unknow,,0.02364,354.21757,,,0,0.0,Low,Not Rated,,0.0715,38.7,295.1,8.9,9.153,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD18239,Lyndrassia,No,Grade Stabilization,Earth,10.211,0.208,7661.0,1968,,0.00788,335.57454,Uncontrolled,,0,68.8378346440945,Low,Not Rated,,0.1171,26.2,14.3,45.171806497538135,10.211,0.208,0,7661.0,0,8.94402832526059,0,Unknow,0,0,0,0,0,1
SOAD18601,Lyndrassia,No,Grade Stabilization,Earth,11.302,0.085,10396.0,1994,,0.00788,652.50605,Uncontrolled,,0,69.18098609402038,Low,Not Rated,,0.0906,28.6,12.4,45.27442433197144,11.302,0.085,0,10396.0,0,9.24927258197797,0,Unknow,0,0,0,0,0,1
SOAD19794,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.084,0.16575854370814636,40247.83390253953,1968,,0.02561,149.14424,,,0,15.33,Low,Not Rated,,0.12,14.6,128.7,41.56143378261711,9.084,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD20231,Lyndrassia,No,Recreation,Earth,8.502,0.2837527993615517,71711.71910703642,1965,,0.02561,1091.9489,,,0,12.5,Low,Not Rated,,0.064,46.6,238.8,3.8,8.502,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD20504,Lyndrassia,No,Grade Stabilization,Earth,11.268,0.14,8970.0,1974,,0.00788,87.88857,Uncontrolled,,0,67.54182445523645,Low,Not Rated,,0.1037,32.7,11.4,45.36539455633388,11.268,0.14,0,8970.0,0,9.10175243155928,0,Unknow,0,0,0,0,0,1
SOAD00358,Lyndrassia,No,Recreation,Earth,8.698,0.3142538637797443,77848.03804405805,1976,,0.02364,775.01739,,,0,0.0,Low,Not Rated,,0.1283,13.3,359.6,3.6,8.698,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD00607,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.944,0.08606965417881757,18710.220031388235,1977,,0.02561,183.76701,,,0,16.49,Low,Not Rated,,0.0857,34.0,175.6,42.20551317733192,8.944,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD00960,Lyndrassia,No,Recreation,Earth,8.928,0.1597130748927672,36770.669475228315,1977,,0.02561,175.77714,,,0,0.0,Low,Not Rated,,0.0879,7.9,243.9,8.9,8.928,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD02040,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.39,0.112,11726.0,1974,,0.01773,322.25809,Uncontrolled,,0,65.31600840420215,Low,Not Rated,,0.1097,15.8,22.3,48.884844972676554,10.39,0.112,0,11726.0,0,9.36964915446107,0,Unknow,0,0,0,0,0,1
SOAD02941,Lyndrassia,No,Recreation,Earth,8.349,0.16708163444112076,40049.21229672181,1972,,0.02364,322.25809,,,0,4.96,Low,Not Rated,,0.1164,24.6,532.3,6.1,8.349,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD03080,Lyndrassia,No,Flood Risk Reduction,Earth,8.475,0.1685061672475627,40691.27323161008,1973,,0.02561,367.53402,,,0,8.3,Low,Not Rated,,0.0994,42.0,209.1,46.51814075717957,8.475,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD03114,Lyndrassia,No,Grade Stabilization,Earth,11.013,0.077,8427.0,1994,,0.03349,1592.64742,Uncontrolled,,0,65.2974140906263,Low,Not Rated,,0.1021,36.0,7.8,46.94298473946888,11.013,0.077,0,8427.0,0,9.03931477492408,0,Unknow,0,0,0,0,0,1
SOAD03210,Lyndrassia,No,Other,Earth,8.634,0.17026308066880128,41376.428722163015,Unknow,,0.02561,412.80995,,,0,0.0,Low,Not Rated,,0.0554,36.7,808.1,42.16612677163762,8.634,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04394,Lyndrassia,No,Recreation,Earth,8.662,0.16226771581300647,41368.57907406058,Unknow,,0.02561,431.45298,,,0,8.24,High,Not Rated,,0.1123,19.6,228.6,7.8,8.662,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04500,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.866,0.1,5000.0,1973,,0.04137,4242.62097,Uncontrolled,,0,65.21308083922928,Low,Not Rated,,0.0957,20.7,10.3,48.97054415335048,8.866,0.1,0,5000.0,0,8.5173931714189,0,Unknow,0,0,0,0,0,1
SOAD04935,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.4,0.2693279094172883,62917.91998405886,Unknow,,0.02561,245.02268,,,0,0.0,Low,Not Rated,,0.126,47.2,611.8,41.849130555958666,8.4,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD05914,Lyndrassia,No,Recreation,Earth,8.926,0.08491406169730449,19460.354851735992,Unknow,,0.02561,370.19731,,,0,0.0,High,Not Rated,,0.1269,29.6,636.4,8.7,8.926,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD07892,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.746,0.16527350492816312,40327.138340940764,1965,,0.02364,98.54173,,,0,0.0,Low,Not Rated,,0.1127,35.9,920.1,37.0613888718734,8.746,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD08190,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.72,0.30951434468653444,60647.876622983065,1956,,0.02364,495.37194,,,0,0.0,Low,Not Rated,,0.0746,25.7,237.1,39.95257570444776,8.72,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD08367,Lyndrassia,No,Recreation,Earth,8.908,0.2993380926122552,79254.79411403873,1976,,0.02561,311.60493,,,0,0.0,Low,Not Rated,,0.073,42.3,951.7,5.6,8.908,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD10854,Lyndrassia,No,Debris Control,Earth,8.752,0.08349706873978271,16199.14204462318,1956,,0.02561,500.69852,,,0,15.62,Low,Not Rated,,0.0696,22.9,371.4,40.997932777974526,8.752,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD11446,Lyndrassia,No,Recreation,Earth,8.731,0.3508338925266204,79225.35489030725,1986,,0.02561,7049.72863,,,0,30.46,Low,Not Rated,,0.11,16.7,156.9,7.9,8.731,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD11480,Lyndrassia,No,Grade Stabilization,Earth,9.512,0.113,12587.0,1996,,0.07683,2583.3913,Uncontrolled,,0,62.19469556802458,Low,Not Rated,,0.0883,30.2,14.1,47.36620031683426,9.512,0.113,0,12587.0,0,9.4404992581843,0,Unknow,0,0,0,0,0,1
SOAD11481,Lyndrassia,No,Grade Stabilization,Earth,10.201,0.133,4433.0,1989,,0.0394,1193.15392,Uncontrolled,,0,65.25799142900414,Low,Not Rated,,0.099,43.9,18.1,47.96933702679374,10.201,0.133,0,4433.0,0,8.39705739017626,0,Unknow,0,0,0,0,0,1
SOAD11548,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.013,0.067,27552.901255034238,1954,,0.09588664755601159,13.584371436770228,,,Unknow,20.31,Low,,,0.0588,8.8,246.4,40.14758458992349,10.013,0.067,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD11679,Lyndrassia,No,Debris Control,Earth,8.884,0.16971942051200828,22939.292962607,1976,,0.02364,1483.45253,Uncontrolled,,0,56.425702947297516,Low,Not Rated,,0.0618,31.5,7.2,46.9201717423805,8.884,,1,,1,,0,Unknow,0,1,1,0,0,1
SOAD12873,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.455,0.067,28610.372662339305,1959,,0.09427711941907217,14.324653599357465,,,Unknow,0.0,Low,,,0.0769,16.8,515.1,35.72993044095459,8.455,0.067,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD13270,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.104,0.16635081198263785,40099.072633376054,Unknow,,0.02561,255.67584,,,0,0.0,Low,Not Rated,,0.1121,36.2,543.5,38.57325726198676,9.104,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD17082,Lyndrassia,No,Grade Stabilization,Earth,10.325,0.13,5722.0,2018,,0.02758,754.0579532978356,Uncontrolled,21/05/2018,Unknow,15.45,Low,Not Available,,0.08,12.5,251.6,40.02676566112416,10.325,0.13,0,5722.0,0,8.6522484224091,0,Unknow,0,0,0,1,0,0
SOAD17251,Lyndrassia,No,Irrigation,Earth,8.352,0.3025348224786377,59257.30494697341,1977,,0.02561,412.80995,,,0,0.0,Low,Not Rated,,0.1026,15.0,228.4,19.5,8.352,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD17508,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.602,0.1698720585797252,41551.18272401635,1977,,0.02561,359.54415,,,0,40.47,Low,Not Rated,,0.1071,46.5,149.9,50.71741159854907,8.602,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD18223,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.647,0.349542437820651,88175.8792716047,1937,,0.02364,953.45782,,,0,0.0,Low,Not Rated,,0.0805,41.4,515.5,40.82294742618022,8.647,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD18304,Lyndrassia,No,Recreation,Earth,10.608,0.167,9000.0,1968,,0.02561,135.82779,Uncontrolled,,0,26.80269065753747,Significant,Not Rated,,0.1397,25.9,125.6,4.0,10.608,0.167,0,9000.0,0,9.10509096125709,0,Unknow,0,0,0,0,0,1
SOAD19674,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.448,0.033,23528.63835838227,1965,,0.09736629854301747,13.591210339074207,,,Unknow,29.11,Low,,,0.0877,9.5,115.9,40.569081156936,8.448,0.033,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD19694,Lyndrassia,No,Recreation,Earth,8.656,0.1669623336787461,41168.714288866715,Unknow,,0.02561,487.38207,,,0,20.9,Low,Not Rated,,0.13,42.1,392.7,6.2,8.656,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD19884,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.173,0.1,24272.55588456314,1967,,0.09732597012424098,13.31645,,,Unknow,57.76,Low,,,0.0912,13.3,170.0,42.18540992229553,10.173,0.1,0,,1,,0,Unknow,0,0,1,0,1,0
SOAD20218,Lyndrassia,Yes,Other,Earth,21.819,0.153,50000.0,1989,,0.01576,173.1222818552885,Uncontrolled,14/08/2019,5,9.86,Low,Satisfactory,2007-12-21,0.0334,26.9,225.4,42.2967517592882,21.819,0.153,0,50000.0,0,10.8197982842103,0,Unknow,0,0,0,1,0,0
SOAD20395,Lyndrassia,No,Recreation,Earth,9.057,0.08166415159216024,18457.231284993155,1920,,0.02561,596.57696,,,0,9.61,Low,Not Rated,,0.1108,20.2,113.5,9.2,9.057,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD00570,Lyndrassia,No,Recreation,Earth,8.041,0.3273653894010981,90591.25957324948,1954,,0.02364,292.9619,,,0,0.0,High,Not Rated,,0.1261,30.2,838.6,6.7,8.041,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD00828,Lyndrassia,No,Flood Risk Reduction,Earth,9.913,0.145,11920.0,1987,,0.00788,604.56683,Uncontrolled,,0,68.41138970535918,Low,Not Rated,,0.09,11.8,8.0,44.041469212075036,9.913,0.145,0,11920.0,0,9.386056829718,0,Unknow,0,0,0,0,0,1
SOAD00905,Lyndrassia,No,Recreation,Earth,8.701,0.1668103480038423,40067.95020662022,Unknow,,0.02364,247.68597,,,0,0.0,Low,Not Rated,,0.0958,21.6,894.5,5.6,8.701,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD01576,Lyndrassia,No,Grade Stabilization,Earth,10.051,0.1,7058.0,1976,,0.15957,12496.15668,Uncontrolled,,0,64.56942447549355,Low,Not Rated,,0.0647,46.4,13.9,48.67375117828692,10.051,0.1,0,7058.0,0,8.86205867739547,0,Unknow,0,0,0,0,0,1
SOAD01634,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.874,0.108,25000.0,1967,,0.08471,1637.92335,Uncontrolled,,0,56.418761845413975,Low,Not Rated,,0.1262,15.9,11.3,46.494848915384836,10.874,0.108,0,25000.0,0,10.1266711030504,0,Unknow,0,0,0,0,0,1
SOAD02071,Lyndrassia,No,Recreation,Earth,8.848,0.16275550587876286,40484.41719485108,1960,,0.02561,119.84805,,07/11/1980,0,4.89,High,Not Rated,,0.095,10.4,445.1,4.2,8.848,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD02262,Lyndrassia,No,Grade Stabilization,Earth,8.981,0.133,6411.0,1981,,0.01773,186.4303,Uncontrolled,,0,63.23967391717105,Low,Not Rated,,0.1004,46.4,13.0,45.14266966610574,8.981,0.133,0,6411.0,0,8.76592651372944,0,Unknow,0,0,0,0,0,1
SOAD03579,Lyndrassia,No,Other,Earth,8.394,0.1623829225571943,40657.2373303703,1969,,0.02561,511.35168,,,0,13.05,Low,Not Rated,,0.0992,14.9,359.7,42.97157250873864,8.394,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04166,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.396,0.3901891643809497,100710.18045051831,1970,,0.02364,324.92138,,,0,0.0,Low,Not Rated,,0.0878,7.9,308.0,45.83839009763466,8.396,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04698,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.824,0.1,20000.0,1957,,0.06895,2165.25477,Uncontrolled,,0,55.78057509939636,Low,Not Rated,,0.1154,12.1,8.3,47.59681050557846,10.824,0.1,0,20000.0,0,9.90353755128617,0,Unknow,0,0,0,0,0,1
SOAD05064,Lyndrassia,No,Grade Stabilization,Earth,11.695,0.091,9623.0,1994,,0.03546,1004.06033,Uncontrolled,,0,64.68856312993925,Low,Not Rated,,0.0754,27.1,9.2,48.790749875522614,11.695,0.091,0,9623.0,0,9.17201525765451,0,Unknow,0,0,0,0,0,1
SOAD05654,Lyndrassia,No,Recreation,Earth,10.215,0.167,1800.0,1975,,0.1182,4367.7956,Uncontrolled,,0,65.34101126963596,Low,Not Rated,,0.0863,19.2,9.8,7.3,10.215,0.167,0,1800.0,0,7.49609734517596,0,Unknow,0,0,0,0,0,1
SOAD05752,Lyndrassia,No,Recreation,Earth,8.362,0.16417546917115464,38308.969634394256,1972,,0.02364,274.31887,,,0,0.0,Low,Not Rated,,0.1249,23.3,660.8,8.5,8.362,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD06027,Lyndrassia,No,Other,Earth,8.659,0.16391012229638965,40847.47551460202,1955,,0.02561,300.95177,,,0,3.3,Low,Not Rated,,0.085,15.4,194.9,45.84920436971225,8.659,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD06058,Lyndrassia,No,Recreation,Earth,8.373,0.34324987765651815,85757.2793578077,1970,,0.02364,743.05791,,,0,0.0,Low,Not Rated,,0.0804,31.3,428.0,5.5,8.373,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD06253,Lyndrassia,No,Recreation,Earth,9.148,0.133,16000.0,1971,,0.00788,996.07046,Uncontrolled,,0,60.113198954303925,Low,Not Rated,,0.0909,35.1,16.7,6.5,9.148,0.133,0,16000.0,0,9.68040649926887,0,Unknow,0,0,0,0,0,1
SOAD06507,Lyndrassia,No,Recreation,Earth,8.602,0.16260963139572007,39829.29409788368,Unknow,,0.02364,151.80753,,,0,21.58,High,Not Rated,,0.1022,11.9,206.4,7.6,8.602,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD06553,Lyndrassia,No,Recreation,Earth,8.465,0.3654796564006846,90735.36977749788,Unknow,,0.02364,1129.23496,,,0,0.0,Low,Not Rated,,0.0619,12.0,151.4,3.3,8.465,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD06653,Lyndrassia,No,Grade Stabilization,Earth,10.609,0.13,9730.0,2004,,0.04925,1914.90551,Uncontrolled,01/11/2004,0,63.69555065488393,Low,Not Rated,,0.0836,6.3,6.3,51.15981920773432,10.609,0.13,0,9730.0,0,9.18307194482199,0,Unknow,0,0,0,0,0,1
SOAD08327,Lyndrassia,No,Recreation,Earth,9.152,0.16544098731459192,40280.55335742337,1966,,0.02561,207.73662,,,0,0.0,Low,Not Rated,,0.0666,36.4,203.5,5.2,9.152,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD08361,Lyndrassia,No,Recreation,Earth,8.72,0.3105456979416076,73956.01906400002,1960,,0.02561,439.44285,,,0,0.0,Low,Not Rated,,0.0643,33.3,813.0,7.7,8.72,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD10197,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.457,0.16701585458385076,41057.316393580266,Unknow,,0.02364,474.06562,,,0,4.96,Low,Not Rated,,0.0992,25.1,660.2,43.51037075493252,8.457,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD10272,Lyndrassia,No,Recreation,Earth,8.561,0.3772874197520612,97818.86859977679,1962,,0.02561,1574.00439,,,0,33.6,High,Not Rated,,0.1008,41.0,60.0,7.4,8.561,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD10996,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.362,0.16598221009516018,40204.11143830717,1972,,0.02561,197.08346,,,0,41.66,Low,Not Rated,,0.1064,29.9,100.9,45.53885054240085,8.362,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD11291,Lyndrassia,No,Recreation,Earth,9.02,0.29203801402451535,73530.08241198487,1964,,0.02561,647.17947,,,0,6.52,Low,Not Rated,,0.1031,42.0,316.0,3.2,9.02,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD12050,Lyndrassia,Yes,Other,Earth,12.554,0.048,17500.0,1966,,0.02561,307.4897403493642,Uncontrolled,02/11/2022,5,34.69,Low,Satisfactory,2007-12-19,0.0521,13.6,147.4,46.487144862725216,12.554,0.048,0,17500.0,0,9.77001330113616,0,Unknow,0,0,0,1,0,0
SOAD12486,Lyndrassia,No,Other,Earth,8.856,0.29919344367975675,64129.7587881132,Unknow,,0.02364,514.01497,,,0,0.0,Low,Not Rated,,0.1065,9.6,508.5,39.82897955802476,8.856,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD13386,Lyndrassia,No,Recreation,Earth,8.531,0.16513832761932926,40264.02324479689,1979,,0.02561,122.51134,,,0,3.33,High,Not Rated,,0.1053,16.3,365.4,4.5,8.531,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD13461,Lyndrassia,No,Fish and Wildlife Pond,Earth,11.246,0.133,25000.0,1977,,0.02561,900.19202,Uncontrolled,,0,55.24948866805237,Low,Not Rated,,0.0906,7.2,7.4,47.53332447484985,11.246,0.133,0,25000.0,0,10.1266711030504,0,Unknow,0,0,0,0,0,1
SOAD14719,Lyndrassia,No,Other,Earth,9.065,0.34920682088895455,86258.50179578298,Unknow,,0.02364,423.46311,,,0,0.0,Low,Not Rated,,0.109,10.0,145.7,41.254394295909975,9.065,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD14881,Lyndrassia,No,Debris Control,Earth,9.11,0.16839336520041023,41700.658495048214,Unknow,,0.02561,391.50363,,,0,0.0,High,Not Rated,,0.1082,44.9,719.2,37.79630058082994,9.11,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD14976,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.161,0.2873530875224143,57413.90282533329,1973,,0.02561,1342.29816,,,0,13.82,Low,Not Rated,,0.1107,18.3,456.8,38.602067024022894,9.161,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD15021,Lyndrassia,No,Grade Stabilization,Earth,11.635,0.078,11850.0,1995,,0.03349,1411.5437,Uncontrolled,,0,65.77601292317944,Low,Not Rated,,0.1075,26.5,9.6,46.468002554188956,11.635,0.078,0,11850.0,0,9.38016753118845,0,Unknow,0,0,0,0,0,1
SOAD15597,Lyndrassia,Yes,Unknow,Earth,17.397,0.083,82097.21592693239,1999,2001,0.01773,639.7367713623912,,10/12/2020,5,11.044025771046533,Significant,Satisfactory,2014-12-15,0.077,6.6,360.2,38.3139835972466,17.397,0.083,0,,1,,1,2001,0,0,1,1,0,1
SOAD16639,Lyndrassia,Yes,Irrigation,Earth,10.649,0.067,25589.317164001037,1954,,0.09563300232673537,13.567314722002344,,,Unknow,17.97,Low,,,0.0725,23.6,336.3,9.9,10.649,0.067,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD16766,Lyndrassia,No,Other,Earth,8.784,0.15173567943665092,28494.353378287946,Unknow,,0.02561,330.24796,,,0,0.0,Low,Not Rated,,0.1028,46.2,396.6,41.29245687823611,8.784,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD16853,Lyndrassia,No,Grade Stabilization,Earth,9.053,0.2,7602.0,1959,,0.04925,1305.0121,Uncontrolled,,0,66.06080572997459,Low,Not Rated,,0.0999,45.6,21.2,47.502457210815116,9.053,0.2,0,7602.0,0,8.93629818522844,0,Unknow,0,0,0,0,0,1
SOAD17204,Lyndrassia,No,Flood Risk Reduction,Earth,8.924,0.08344050351881041,16409.011725062264,1969,,0.02561,335.57454,,,0,28.11,High,Not Rated,,0.0995,32.2,234.6,48.5572809608163,8.924,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD17332,Lyndrassia,No,Recreation,Earth,8.719,0.34558240309639315,88305.2231112248,1962,,0.02364,330.24796,,,0,1.59,Low,Not Rated,,0.0696,42.0,546.7,4.7,8.719,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD18517,Lyndrassia,No,Other,Earth,9.115,0.16314434298088346,40536.47064056928,Unknow,,0.02364,98.54173,,,0,4.71,High,Not Rated,,0.1375,26.9,453.3,39.95160384864897,9.115,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD18721,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.167,0.16582439143552835,40577.08078193396,Unknow,,0.02561,218.38978,,,0,0.0,Low,Not Rated,,0.1122,25.8,405.2,37.181228249641066,9.167,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD19004,Lyndrassia,No,Other,Earth,8.675,0.2949428680233258,61679.51969652937,Unknow,,0.02561,1510.08543,,,0,0.0,Low,Not Rated,,0.1078,33.4,252.6,37.00942489055701,8.675,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD19163,Lyndrassia,No,Recreation,Earth,8.642,0.16764669141665506,40244.95467074587,1977,,0.02561,186.4303,,,0,0.0,Low,Not Rated,,0.0717,10.8,863.4,8.2,8.642,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD19512,Lyndrassia,No,Recreation,Earth,8.496,0.3235103712779607,67242.82778974957,1976,,0.02561,918.83505,,,0,0.0,Low,Not Rated,,0.0718,6.1,222.5,8.8,8.496,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD19830,Lyndrassia,No,Grade Stabilization,Earth,11.17,0.122,11697.0,1995,,0.18124,2399.62429,Uncontrolled,,0,66.4126932950836,Low,Not Rated,,0.1123,18.0,16.9,48.3679537467766,11.17,0.122,0,11697.0,0,9.36717316600297,0,Unknow,0,0,0,0,0,1
SOAD00491,Lyndrassia,No,Recreation,Earth,8.996,0.31838574219909804,67668.42591136506,1960,,0.02561,1731.1385,,,0,8.0,Low,Not Rated,,0.1003,13.4,443.4,5.8,8.996,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD00761,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.453,0.16297819610850256,40048.83699647588,1977,,0.02561,90.55186,,,0,8.11,Low,Not Rated,,0.095,33.7,398.1,40.53970860790128,8.453,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD01799,Lyndrassia,No,Other,Earth,9.009,0.16815279285886056,41204.62557653306,Unknow,,0.02561,250.34926,,,0,0.0,High,Not Rated,,0.0933,8.8,797.2,38.29875287941282,9.009,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD02897,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.407,0.5271560705366635,103870.2003722799,Unknow,,0.02364,1323.65513,,,0,0.0,Low,Not Rated,,0.0894,12.4,769.6,52.093699468123084,8.407,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD03500,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.077,0.16705914208789455,39935.16167842891,1959,,0.02364,253.01255,,,0,1.64,Low,Not Rated,,0.0921,40.7,595.7,41.115929316405705,9.077,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD03762,Lyndrassia,No,Recreation,Earth,8.78,0.08604651610571104,20903.390718915285,1973,,0.02561,284.97203,,,0,0.0,Low,Not Rated,,0.0971,45.3,800.4,9.5,8.78,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04080,Lyndrassia,No,Recreation,Earth,8.972,0.16284316976826216,39138.022803268424,1972,,0.02561,436.77956,,,0,0.0,High,Not Rated,,0.1111,34.1,835.1,8.5,8.972,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04119,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.697,0.042,23353.171433836156,1951,,0.09777300290351633,5.32658,Uncontrolled,,Unknow,124.38,Low,,,0.07,14.3,53.2,49.23311898884138,9.697,0.042,0,,1,,0,Unknow,0,0,1,0,1,0
SOAD04156,Lyndrassia,No,Recreation,Earth,8.431,0.29900939452479947,71589.3917304389,1950,,0.02561,806.97687,,28/08/1978,0,1.59,High,Not Rated,,0.1432,31.3,901.7,9.4,8.431,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD04645,Lyndrassia,No,Grade Stabilization,Earth,8.975,0.127,9590.0,1976,,0.06107,2287.76611,Uncontrolled,,0,65.72013269293264,Low,Not Rated,,0.1099,42.1,5.6,48.521593897327854,8.975,0.127,0,9590.0,0,9.16858043772795,0,Unknow,0,0,0,0,0,1
SOAD05177,Lyndrassia,No,Flood Risk Reduction,Earth,8.522,0.16898520645369308,42004.11128115193,1974,,0.02364,527.33142,,,0,0.0,Low,Not Rated,,0.0686,29.3,623.0,39.81461889010236,8.522,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD05746,Lyndrassia,No,Other,Earth,8.35,0.30564525181572266,61604.64435084681,Unknow,,0.02561,378.18718,,,0,0.0,Low,Not Rated,,0.1103,6.1,690.7,46.99736631161496,8.35,,1,,1,,0,Unknow,0,1,1,0,0,0
SOAD07218,Lyndrassia,No,Irrigation,Earth,8.396,0.28044579747063353,61465.61589779259,1977,,0.02561,186.4303,,,0,0.0,High,Not Rated,,0.1214,34.4,136.6,41.5,8.396,,1,,1,,0,Unknow,0,1,1,0,0,0
