"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD06417","Navaldia","Yes","Recreation","Earth",4.258,0.062,NA,"1890","",0.12214,29.29619,"","07/07/2016","5",NA,"Low","Not Rated",NA,0.0478,15.4,22.1,6.4,4.258,0.062,0,NA,1,NA,0,"Unknow"
"SOAD07437","Navaldia","No","Unknow","Earth",4.811,0.233,39925,"Unknow","",0.197,NA,"Uncontrolled","14/09/2020","4",9.78,"Significant","Unsatisfactory","2020-09-14",0.1419,32.6,213,NA,4.811,0.233,0,39925,0,10.5947830197326,0,"Unknow"
"SOAD12849","Navaldia","Yes","Flood Risk Reduction","Earth",2.684,0.34,NA,"1983","2004O",0,2.66329,"Uncontrolled","02/05/2023","5",0,"High","Fair","2019-01-28",0.084,32.9,675.6,NA,2.684,0.34,0,NA,1,NA,1,"2004"
"SOAD12889","Navaldia","No","Recreation","Earth",7.16,0.153,NA,"1965","",0.0591,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0647,15.9,8.9,6.6,7.16,0.153,0,NA,1,NA,0,"Unknow"
"SOAD13245","Navaldia","Yes","Other","Earth",2.727,0.1,NA,"1922","",0.10244,98.54173,"","18/07/2018","5",NA,"Low","Fair",NA,0.0523,11.7,15,NA,2.727,0.1,0,NA,1,NA,0,"Unknow"
"SOAD14534","Navaldia","No","Other","Earth",12.509,0.159,NA,"1993","",0.0394,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0676,33.3,10,NA,12.509,0.159,0,NA,1,NA,0,"Unknow"
"SOAD17023","Navaldia","No","Recreation","Earth",4.304,0.073,NA,"1930","",0.10441,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0705,15.5,11.4,9.4,4.304,0.073,0,NA,1,NA,0,"Unknow"
"SOAD17243","Navaldia","Yes","Recreation","Earth",9.09,0.217,NA,"1931","",0.02758,0,"Uncontrolled","02/12/2021","5",NA,"High","Fair","2022-03-17",0.1018,27.8,789.4,6,9.09,0.217,0,NA,1,NA,0,"Unknow"
"SOAD17512","Navaldia","No","Recreation","Earth",8.675,0.15,NA,"1969","",0,0,"","06/08/1975","Unknow",NA,"Low","Not Rated","2014-06-18",0.0846,20.1,8.5,4.5,8.675,0.15,0,NA,1,NA,0,"Unknow"
"SOAD18732","Navaldia","Yes","Recreation","Earth",4.317,0.04,NA,"1988","",0.05122,13.31645,"","16/03/2020","2",NA,"Significant","Satisfactory",NA,0.1207,18,180,8.2,4.317,0.04,0,NA,1,NA,0,"Unknow"
"SOAD19031","Navaldia","No","Water Supply","Earth",6.075,0.227,NA,"1956","",0.06107,13.31645,"Uncontrolled","14/09/2020","4",31.36,"Low","Unsatisfactory","2020-09-14",0.0909,18.8,125.7,9.4,6.075,0.227,0,NA,1,NA,0,"Unknow"
"SOAD19196","Navaldia","Yes","Recreation","Earth",3.665,0.142,NA,"1928","2000H;2000S",0.08077,2.66329,"Uncontrolled","01/04/2021","1",NA,"High","Satisfactory",NA,0.1059,20,570.2,7.1,3.665,0.142,0,NA,1,NA,2,"2000"
"SOAD01472","Navaldia","No","Irrigation","Earth",5.227,0.333,NA,"1979","",0.07486,0,"Controlled","22/01/2010","Unknow",NA,"Significant","Not Rated","2015-01-22",0.1663,21.6,195.1,9.5,5.227,0.333,0,NA,1,NA,0,"Unknow"
"SOAD02294","Navaldia","Yes","Flood Risk Reduction","Earth",10.702,0.228,NA,"1974","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0835,26.4,16.9,NA,10.702,0.228,0,NA,1,NA,0,"Unknow"
"SOAD02661","Navaldia","No","Water Supply","Earth",3.474,0.157,NA,"1950","",0.08077,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1061,41.6,13.7,51.9,3.474,0.157,0,NA,1,NA,0,"Unknow"
"SOAD03763","Navaldia","Yes","Recreation","Earth",8.942,0.084,NA,"1956","",0.03349,5.32658,"","20/07/2016","5",NA,"Low","Fair",NA,0.0613,23.6,16.5,6.1,8.942,0.084,0,NA,1,NA,0,"Unknow"
"SOAD03979","Navaldia","No","Recreation","Earth",5.83,0,NA,"1958","",0.07486,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0776,31,13.4,8.4,5.83,NA,1,NA,1,NA,0,"Unknow"
"SOAD04288","Navaldia","No","Unknow","Earth",8.459,0.163,10983,"1961","",0.08274,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1285,33.7,6.2,NA,8.459,0.163,0,10983,0,9.30419494744781,0,"Unknow"
"SOAD05128","Navaldia","No","Unknow","Earth",5.688,0.14,NA,"1967","",0.02561,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0724,14.6,5.1,NA,5.688,0.14,0,NA,1,NA,0,"Unknow"
"SOAD05513","Navaldia","No","Irrigation","Earth",7.639,0.138,NA,"1975","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0645,11.9,21.6,7.9,7.639,0.138,0,NA,1,NA,0,"Unknow"
"SOAD07734","Navaldia","Yes","Flood Risk Reduction","Earth",2.736,0.228,NA,"1975","",0.07486,2.66329,"","24/05/2019","5",NA,"Low","Not Rated",NA,0.0315,26.9,9.6,NA,2.736,0.228,0,NA,1,NA,0,"Unknow"
"SOAD07879","Navaldia","Yes","Flood Risk Reduction","Earth",6.914,0.343,18250,"1977","",0.06107,2.66329,"Uncontrolled","15/05/2019","5",11.73,"Significant","Fair","2019-09-03",0.1096,8.4,239.6,NA,6.914,0.343,0,18250,0,9.81197515203002,0,"Unknow"
"SOAD08690","Navaldia","No","Other","Earth",8.982,0,NA,"Unknow","",0.02561,0,"","28/02/1978","Unknow",NA,"Low","Not Rated","2014-06-18",0.0585,43,16.6,NA,8.982,NA,1,NA,1,NA,0,"Unknow"
"SOAD10336","Navaldia","Yes","Irrigation","Earth",8.129,0.087,NA,"1912","1991S",0.06501,0,"Uncontrolled","09/05/2018","5",NA,"High","Not Rated","2023-05-09",0.0582,14.3,531,16.7,8.129,0.087,0,NA,1,NA,1,"1991"
"SOAD11939","Navaldia","No","Irrigation","Earth",7.192,0.075,NA,"1974","",0,0,"","01/04/1974","Unknow",NA,"Low","Not Rated","2014-06-18",0.127,7.2,8.2,34.3,7.192,0.075,0,NA,1,NA,0,"Unknow"
"SOAD12217","Navaldia","No","Water Supply","Earth",6.886,0.173,NA,"1966","",0.03546,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0639,21.6,7.5,46.2,6.886,0.173,0,NA,1,NA,0,"Unknow"
"SOAD15871","Navaldia","No","Unknow","Earth",4.717,0.317,NA,"1965","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0855,12.1,14.9,NA,4.717,0.317,0,NA,1,NA,0,"Unknow"
"SOAD19714","Navaldia","No","Unknow","Earth",4.165,0,NA,"1959","",0.08471,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0982,9.8,10.7,NA,4.165,NA,1,NA,1,NA,0,"Unknow"
"SOAD20018","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",8.822,0.14,11881,"1971","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0705,13.6,22.9,NA,8.822,0.14,0,11881,0,9.38277992891569,0,"Unknow"
"SOAD20191","Navaldia","No","Water Supply","Earth",5.067,0.262,NA,"1968","",0.06895,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0676,21.6,15.1,67.7,5.067,0.262,0,NA,1,NA,0,"Unknow"
"SOAD00037","Navaldia","No","Recreation","Earth",4.743,0.385,15242,"1960","",0.12017,0,"","","Unknow",19.57,"Low","Not Rated","2014-06-18",0.1189,5.5,381.6,5.2,4.743,0.385,0,15242,0,9.63187566026184,0,"Unknow"
"SOAD00379","Navaldia","No","Recreation","Earth",3.44,0.167,NA,"1960","",0.03349,609.89341,"Uncontrolled","28/07/2010","5",NA,"Significant","Not Rated","2015-07-28",0.1324,38.8,318.9,6.4,3.44,0.167,0,NA,1,NA,0,"Unknow"
"SOAD00691","Navaldia","Yes","Recreation","Earth",8.599,0.083,NA,"1932","",0.04137,5.32658,"","14/12/2020","2",NA,"Significant","Poor",NA,0.1485,25.1,63.7,9.1,8.599,0.083,0,NA,1,NA,0,"Unknow"
"SOAD02012","Navaldia","No","Recreation","Earth",4.752,0.2,NA,"1958","",0.08471,0,"","14/06/2017","Unknow",NA,"Low","Not Rated","2014-06-18",0.098,35.8,23.2,9.5,4.752,0.2,0,NA,1,NA,0,"Unknow"
"SOAD03261","Navaldia","Yes","Recreation","Earth",9.873,0.09,NA,"1954","",0.04334,5.32658,"","18/12/2018","2",NA,"Significant","Fair",NA,0.1405,41,309.4,6.1,9.873,0.09,0,NA,1,NA,0,"Unknow"
"SOAD03716","Navaldia","Yes","Recreation","Earth",9.346,0.133,NA,"1976","",0.04925,2.66329,"","13/11/2020","1",NA,"High","Satisfactory",NA,0.1065,19.1,560.6,6.2,9.346,0.133,0,NA,1,NA,0,"Unknow"
"SOAD03865","Navaldia","No","Irrigation","Earth",6.532,0.117,NA,"1972","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0831,38.8,9.7,13,6.532,0.117,0,NA,1,NA,0,"Unknow"
"SOAD05819","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",9.639,0.071,NA,"1964","",0,7459.87529,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0659,21.4,23.5,NA,9.639,0.071,0,NA,1,NA,0,"Unknow"
"SOAD05896","Navaldia","Yes","Recreation","Earth",3.129,0.127,NA,"1970","",0.06501,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0783,43.5,6.7,3.1,3.129,0.127,0,NA,1,NA,0,"Unknow"
"SOAD06239","Navaldia","Yes","Other","Earth",15.433,0.117,NA,"1977","",0.04137,2.66329,"","01/08/2020","1",NA,"High","Satisfactory",NA,0.115,13.5,835.3,NA,15.433,0.117,0,NA,1,NA,0,"Unknow"
"SOAD06972","Navaldia","No","Recreation","Earth",6.412,0.267,NA,"1955","",0.08471,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0915,21.5,8.6,6.1,6.412,0.267,0,NA,1,NA,0,"Unknow"
"SOAD07363","Navaldia","No","Unknow","Earth",11.344,0.185,13289,"1980","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0966,7.6,13.4,NA,11.344,0.185,0,13289,0,9.49476715170729,0,"Unknow"
"SOAD13708","Navaldia","Yes","Recreation","Earth",6.22,0.175,2639.4,"Unknow","2001O",0.06895,2.66329,"Uncontrolled","09/06/2022","5",1.3,"High","Fair","2022-10-21",0.0833,5,287,5.5,6.22,0.175,0,2639.4,0,7.87868569981462,1,"2001"
"SOAD14877","Navaldia","No","Recreation","Earth",8.877,0.104,NA,"1971","",0,2780.47476,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0951,7.6,16.4,8.9,8.877,0.104,0,NA,1,NA,0,"Unknow"
"SOAD15167","Navaldia","No","Irrigation","Earth",11.517,0.133,NA,"1979","",0,0,"","","Unknow",6.48,"Low","Not Rated","2014-06-18",0.0629,29.8,339.1,29.7,11.517,0.133,0,NA,1,NA,0,"Unknow"
"SOAD17503","Navaldia","Yes","Unknow","Earth",5.015,0.208,NA,"1945","2005S",0.0906199999999999,2.66329,"Uncontrolled","28/05/2019","2",NA,"High","Poor","2019-11-25",0.1335,36.6,948.9,NA,5.015,0.208,0,NA,1,NA,1,"2005"
"SOAD17644","Navaldia","No","Irrigation","Earth",3.594,0.156,NA,"1972","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0704,12.1,11.4,36,3.594,0.156,0,NA,1,NA,0,"Unknow"
"SOAD17719","Navaldia","Yes","Recreation","Earth",5.126,0.243,NA,"1964","",0.06895,29.29619,"Uncontrolled","11/01/2023","5",NA,"High","Fair","2023-04-20",0.0882,13.1,937.5,3.3,5.126,0.243,0,NA,1,NA,0,"Unknow"
"SOAD17961","Navaldia","Yes","Recreation","Earth",7.108,0.157,NA,"1987","",0.04925,2.66329,"","31/07/2017","5",NA,"Low","Not Rated",NA,0.0759,43,6.6,3.6,7.108,0.157,0,NA,1,NA,0,"Unknow"
"SOAD18812","Navaldia","Yes","Recreation","Earth",7.489,0.2,NA,"1970","",0.04137,0,"","25/07/2019","5",NA,"Low","Not Rated",NA,0.043,43.8,7,4.5,7.489,0.2,0,NA,1,NA,0,"Unknow"
"SOAD00707","Navaldia","Yes","Recreation","Earth",3.492,0.256,NA,"1916","",0.06501,2.66329,"","26/07/2018","5",NA,"Low","Fair",NA,0.0598,16.4,7.9,8.2,3.492,0.256,0,NA,1,NA,0,"Unknow"
"SOAD01366","Navaldia","No","Recreation","Earth",5.788,0.085,3500,"1967","",0,2.66329,"Uncontrolled","","Unknow",6.23,"Low","Not Available",NA,0.0953,14,144.6,7.2,5.788,0.085,0,3500,0,8.16080392095467,0,"Unknow"
"SOAD03915","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",4.331,0.067,NA,"1964","",0.07289,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0755,33.1,6.6,NA,4.331,0.067,0,NA,1,NA,0,"Unknow"
"SOAD04915","Navaldia","No","Recreation","Earth",5.011,0.147,NA,"1955","",0.06107,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0818,16.1,23.4,4.7,5.011,0.147,0,NA,1,NA,0,"Unknow"
"SOAD05200","Navaldia","Yes","Recreation","Earth",5.606,0.107,NA,"1925","",0,0,"","04/09/1975","Unknow",NA,"Low","Not Rated","2014-06-18",0.0706,18.7,15.1,8.2,5.606,0.107,0,NA,1,NA,0,"Unknow"
"SOAD07354","Navaldia","No","Other","Earth",8.78,0.175,NA,"1976","",0.03152,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0947,14.2,23.3,NA,8.78,0.175,0,NA,1,NA,0,"Unknow"
"SOAD10536","Navaldia","No","Recreation","Earth",8.398,0.24,NA,"1965","",0.05713,0,"Uncontrolled","11/02/2009","Unknow",NA,"Low","Not Rated","2014-06-18",0.1049,6.2,13.3,9.3,8.398,0.24,0,NA,1,NA,0,"Unknow"
"SOAD11093","Navaldia","No","Recreation","Earth",4.91,0.22,NA,"1960","",0.08668,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1095,42.5,6.3,8,4.91,0.22,0,NA,1,NA,0,"Unknow"
"SOAD14639","Navaldia","Yes","Flood Risk Reduction","Earth",7.285,0.203,15270,"1976","",0.02364,2.66329,"Uncontrolled","06/10/2010","5",11.7,"Low","Not Rated","2015-10-06",0.0466,43.3,342.9,NA,7.285,0.203,0,15270,0,9.63371088395318,0,"Unknow"
"SOAD14907","Navaldia","Yes","Recreation","Earth",4.08,0.082,NA,"1929","",0.07486,2.66329,"","22/10/2020","5",NA,"Low","Fair",NA,0.067,18.7,18.3,4.2,4.08,0.082,0,NA,1,NA,0,"Unknow"
"SOAD15253","Navaldia","Yes","Flood Risk Reduction","Earth",5.907,0.187,NA,"1974","",0.03349,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0612,40.2,23.1,NA,5.907,0.187,0,NA,1,NA,0,"Unknow"
"SOAD15322","Navaldia","No","Recreation","Earth",5.836,0.138,NA,"Unknow","",0.03349,2.66329,"","05/05/2009","5",NA,"Significant","Not Rated","2014-06-18",0.1181,41,219.7,4.7,5.836,0.138,0,NA,1,NA,0,"Unknow"
"SOAD15945","Navaldia","No","Unknow","Earth",3.129,1.233,NA,"Unknow","",0.05319,NA,"","","Unknow",NA,"Low","Not Rated","2018-08-13",0.0972,7.7,5.8,NA,3.129,1.233,0,NA,1,NA,0,"Unknow"
"SOAD16253","Navaldia","No","Recreation","Earth",9.526,0.122,NA,"1963","1983S",0.02758,2.66329,"Uncontrolled","12/09/2017","Unknow",NA,"Significant","Not Rated","2022-09-12",0.1362,18.8,91.4,8.1,9.526,0.122,0,NA,1,NA,1,"1983"
"SOAD17401","Navaldia","No","Water Supply","Earth",5.294,0.278,NA,"1979","",0.06501,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.111,39.4,18.8,39.7,5.294,0.278,0,NA,1,NA,0,"Unknow"
"SOAD17436","Navaldia","No","Unknow","Earth",9.67,0.173,11207,"1979","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0725,41.6,13.8,NA,9.67,0.173,0,11207,0,9.32438308801684,0,"Unknow"
"SOAD18452","Navaldia","Yes","Recreation","Earth",8.24,0.325,NA,"1957","1980H;2016S",0.06304,5.32658,"Uncontrolled","06/12/2019","5",0.84,"High","Satisfactory","2020-07-31",0.0757,5.7,569.9,5,8.24,0.325,0,NA,1,NA,2,"2016"
"SOAD19925","Navaldia","No","Unknow","Earth",5.781,0.275,NA,"1970","",0,0,"","","Unknow",14.69,"Low","Not Rated","2014-06-18",0.0637,37.6,422.7,NA,5.781,0.275,0,NA,1,NA,0,"Unknow"
"SOAD20674","Navaldia","No","Flood Risk Reduction","Earth",4.686,0.547,NA,"1960","",0.0453099999999999,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1046,40.7,10.5,NA,4.686,0.547,0,NA,1,NA,0,"Unknow"
"SOAD00743","Navaldia","No","Unknow","Earth",10.396,0.14,15110,"1975","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0866,37.3,8.6,NA,10.396,0.14,0,15110,0,9.62317823441376,0,"Unknow"
"SOAD01136","Navaldia","No","Unknow","Earth",4.37,0.23,NA,"1957","",0.04925,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0693,35.1,8,NA,4.37,0.23,0,NA,1,NA,0,"Unknow"
"SOAD01240","Navaldia","No","Irrigation","Earth",4.373,0,NA,"Unknow","",0.03349,15.97974,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1124,14.6,12.2,23.2,4.373,NA,1,NA,1,NA,0,"Unknow"
"SOAD01995","Navaldia","No","Water Supply","Earth",7.404,0.31,NA,"1975","",0.03743,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0862,44.7,10.9,52.7,7.404,0.31,0,NA,1,NA,0,"Unknow"
"SOAD02922","Navaldia","No","Recreation","Earth",9.668,0.112,14872,"1983","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0626,13.9,13.5,9.5,9.668,0.112,0,14872,0,9.6073027675926,0,"Unknow"
"SOAD03582","Navaldia","No","Irrigation","Earth",5.416,0.367,NA,"1951","",0.04137,0,"","17/12/1985","Unknow",33.37,"Low","Not Rated","2014-06-18",0.0894,47.5,137,11.1,5.416,0.367,0,NA,1,NA,0,"Unknow"
"SOAD03618","Navaldia","Yes","Unknow","Earth",2.549,0.467,NA,"2001","",NA,NA,"Uncontrolled","02/05/2023","5",NA,"Significant","Fair","2019-03-01",0.1196,468.4,210,NA,2.549,0.467,0,NA,1,NA,0,"Unknow"
"SOAD05334","Navaldia","Yes","Recreation","Earth",6.58,0.187,NA,"1962","1998O",0,5.32658,"Uncontrolled","12/07/2023","5",NA,"Significant","Not Rated","2019-07-25",0.0954,24.3,186.4,4.1,6.58,0.187,0,NA,1,NA,1,"1998"
"SOAD05802","Navaldia","No","Water Supply","Earth",7.863,0.15,NA,"1968","",0.03743,0,"","","Unknow",33.08,"Low","Not Rated","2014-06-18",0.1024,20.8,231.2,5.1,7.863,0.15,0,NA,1,NA,0,"Unknow"
"SOAD06764","Navaldia","Yes","Flood Risk Reduction","Earth",9.102,0.158,NA,"1973","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0803,26.2,20.4,NA,9.102,0.158,0,NA,1,NA,0,"Unknow"
"SOAD07090","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",8.719,0.2,NA,"1966","",0.02561,0,"","20/02/2009","Unknow",NA,"Low","Not Rated","2014-06-18",0.0646,16.6,22.9,NA,8.719,0.2,0,NA,1,NA,0,"Unknow"
"SOAD07762","Navaldia","No","Recreation","Earth",4.012,0,NA,"Unknow","",0,0,"","11/05/1979","Unknow",NA,"Low","Not Rated","2014-06-18",0.1188,12.5,13,5.8,4.012,NA,1,NA,1,NA,0,"Unknow"
"SOAD08004","Navaldia","Yes","Unknow","Earth",5.038,0.25,NA,"1963","",0.05319,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0961,24.3,22.1,NA,5.038,0.25,0,NA,1,NA,0,"Unknow"
"SOAD08323","Navaldia","No","Recreation","Earth",5.826,0.137,0,"1971","",0.08274,0,"Uncontrolled","","Unknow",4.86,"Low","Not Available",NA,0.0866,33.4,488.3,5.1,5.826,0.137,0,NA,1,NA,0,"Unknow"
"SOAD08649","Navaldia","No","Irrigation","Earth",12.336,0.094,NA,"1956","",0,0,"","19/04/1973","Unknow",NA,"Low","Not Rated","2014-06-18",0.0996,5.6,7.8,6.9,12.336,0.094,0,NA,1,NA,0,"Unknow"
"SOAD08702","Navaldia","Yes","Recreation","Earth",3.231,0.09,NA,"1941","",0.10244,7.98987,"","19/10/2020","5",NA,"Low","Not Rated",NA,0.089,38.2,8.4,9,3.231,0.09,0,NA,1,NA,0,"Unknow"
"SOAD08784","Navaldia","Yes","Irrigation","Earth",4.395,0,NA,"Unknow","",0.0788,0,"Uncontrolled","08/11/2001","Unknow",NA,"Low","Not Rated","2014-06-18",0.0832,30.9,18.4,34.3,4.395,NA,1,NA,1,NA,0,"Unknow"
"SOAD09354","Navaldia","Yes","Flood Risk Reduction","Earth",5.193,0.193,NA,"1982","",NA,21.30632,"","09/07/2018","5",NA,"Low","Not Rated",NA,0.0489,20.8,13.9,NA,5.193,0.193,0,NA,1,NA,0,"Unknow"
"SOAD09763","Navaldia","No","Recreation","Earth",5.419,1.1,NA,"1963","",0,0,"","30/11/1978","Unknow",NA,"Low","Not Rated","2014-06-18",0.1153,46,13,5.1,5.419,1.1,0,NA,1,NA,0,"Unknow"
"SOAD11066","Navaldia","No","Irrigation","Earth",6.085,0.237,NA,"1972","",0,0,"","04/09/1975","Unknow",NA,"Low","Not Rated","2014-06-18",0.1111,29.4,11.8,16.2,6.085,0.237,0,NA,1,NA,0,"Unknow"
"SOAD11543","Navaldia","No","Recreation","Earth",6.046,0.133,NA,"1910","",0,0,"","19/07/1973","Unknow",NA,"Low","Not Rated","2014-06-18",0.1218,29.8,16.4,4.1,6.046,0.133,0,NA,1,NA,0,"Unknow"
"SOAD11819","Navaldia","Yes","Flood Risk Reduction","Earth",6.022,0.192,NA,"1990","",0.02561,7.98987,"","20/07/2017","2",NA,"Significant","Fair",NA,0.1458,30.2,52,NA,6.022,0.192,0,NA,1,NA,0,"Unknow"
"SOAD12127","Navaldia","No","Unknow","Earth",7.092,0.135,NA,"Unknow","",0.05516,NA,"","","Unknow",NA,"Significant","Not Rated","2017-08-07",0.1223,6.1,175.1,NA,7.092,0.135,0,NA,1,NA,0,"Unknow"
"SOAD12447","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",10.564,0.155,11008,"1979","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0969,30.8,12.7,NA,10.564,0.155,0,11008,0,9.3064683990704,0,"Unknow"
"SOAD12633","Navaldia","Yes","Recreation","Earth",3.576,NA,NA,"Unknow","",0.12017,15.97974,"","05/07/2018","5",NA,"Low","Fair",NA,0.0579,42.6,20,7.7,3.576,NA,1,NA,1,NA,0,"Unknow"
"SOAD14673","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",3.422,0.15,NA,"1950","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1045,36.4,13.9,NA,3.422,0.15,0,NA,1,NA,0,"Unknow"
"SOAD14693","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",8.74,0.138,12550,"1961","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1086,39.2,20.1,NA,8.74,0.138,0,12550,0,9.43755562266045,0,"Unknow"
"SOAD14940","Navaldia","No","Unknow","Earth",4.49,0.253,NA,"1940","",0.05319,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1201,6.1,16.8,NA,4.49,0.253,0,NA,1,NA,0,"Unknow"
"SOAD15585","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",7.371,0.183,NA,"1975","",0,996.07046,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0632,24.7,8.9,NA,7.371,0.183,0,NA,1,NA,0,"Unknow"
"SOAD19109","Navaldia","No","Unknow","Earth",5.182,0.134,NA,"1957","",0.08471,0,"Uncontrolled","24/06/2011","Unknow",15.88,"Significant","Not Rated","2016-06-24",0.1581,7.8,342,NA,5.182,0.134,0,NA,1,NA,0,"Unknow"
"SOAD19788","Navaldia","Yes","Flood Risk Reduction","Earth",6.721,0.207,NA,"1970","",0.03349,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1066,13.8,7,NA,6.721,0.207,0,NA,1,NA,0,"Unknow"
"SOAD19838","Navaldia","No","Unknow","Earth",7.71,0.105,6588,"1967","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1102,14.6,6.5,NA,7.71,0.105,0,6588,0,8.79315687091382,0,"Unknow"
"SOAD20113","Navaldia","No","Recreation","Earth",8.738,0.165,9043,"1980","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0937,24.9,17.4,5.3,8.738,0.165,0,9043,0,9.10985683339786,0,"Unknow"
"SOAD00953","Navaldia","Yes","Recreation","Earth",12.715,0.114,NA,"1962","",0.02561,2.66329,"","26/06/2017","2",NA,"Significant","Fair",NA,0.1393,11.1,210.1,6.9,12.715,0.114,0,NA,1,NA,0,"Unknow"
"SOAD01448","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",9.345,0.102,NA,"1962","",0,2793.79121,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1121,37.4,21.7,NA,9.345,0.102,0,NA,1,NA,0,"Unknow"
"SOAD01484","Navaldia","Yes","Flood Risk Reduction","Earth",11.741,0.177,NA,"1972","",0,2.66329,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1059,46.3,18.2,NA,11.741,0.177,0,NA,1,NA,0,"Unknow"
"SOAD02099","Navaldia","No","Water Supply","Earth",7.606,0.15,NA,"1962","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1037,39,9.4,29.4,7.606,0.15,0,NA,1,NA,0,"Unknow"
"SOAD02659","Navaldia","No","Irrigation","Earth",4.699,0.183,NA,"1973","",0,0,"","21/05/1979","Unknow",NA,"Low","Not Rated","2014-06-18",0.1001,10.3,17.1,25.6,4.699,0.183,0,NA,1,NA,0,"Unknow"
"SOAD02763","Navaldia","No","Irrigation","Earth",7.903,0.117,NA,"1968","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0901,15.8,16.4,9.1,7.903,0.117,0,NA,1,NA,0,"Unknow"
"SOAD05599","Navaldia","No","Other","Earth",5.674,0.233,NA,"1970","",0,0,"","19/09/1972","Unknow",NA,"Low","Not Rated","2014-06-18",0.075,39.3,17.6,NA,5.674,0.233,0,NA,1,NA,0,"Unknow"
