ID,Region,Regulated.Dam,Primary.Purpose,Primary.Type,Height..m.,Length..km.,Volume..m3.,Year.Completed,Years.Modified,Surface..km2.,Drainage..km2.,Spillway,Last.Inspection.Date,Inspection.Frequency,Distance.to.Nearest.City..km.,Hazard,Assessment,Assessment.Date,Probability.of.Failure,Loss.given.failure...prop..Qm.,Loss.given.failure...liab..Qm.,Loss.given.failure...BI..Qm.,Height_clean,Length_clean,Length_missing,Volume_clean,Volume_missing,Volume_log,n_modifications,last_modification_year,Height..m._missing,Length..km._missing,Volume..m3._missing,Drainage..km2._missing,Surface..km2._missing,Distance.to.Nearest.City..km._missing
SOAD10451,Navaldia,No,Flood Risk Reduction,Earth,6.812,0.22999811660332553,21616.6523105023,Unknow,,0.04137,1026.0852563829137,,20/05/1976,Unknow,44.486552777777746,Low,Not Rated,2014-06-18,0.0626,21.8,18.7,45.09686142416833,6.812,,1,,1,,0,Unknow,0,1,1,1,0,1
SOAD11711,Navaldia,Yes,Recreation,Earth,4.641,0.177,12702.387441430663,Unknow,,0.0394,13.31645,Uncontrolled,19/10/2017,Unknow,43.99573357142856,Low,Not Rated,2022-10-19,0.0812,37.5,7.8,4.7,4.641,0.177,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD12672,Navaldia,No,Recreation,Earth,10.469,0.125,10844.721536486906,1965,,0.06361855872603579,41.80805908349578,,16/01/1974,Unknow,42.217880634920604,Low,Not Rated,2014-06-18,0.081,47.2,17.3,7.5,10.469,0.125,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD14180,Navaldia,No,Recreation,Earth,6.08,0.163,10663.0,1982,,0.0718026489735906,41.5473670375971,,,Unknow,41.54748611111106,Low,Not Rated,2014-06-18,0.0989,16.0,23.2,4.7,6.08,0.163,0,10663.0,0,9.27462886185855,0,Unknow,0,0,0,1,1,1
SOAD14325,Navaldia,Yes,Unknow,Earth,12.851,0.067,44030.66607394105,Unknow,,0.01182,2.66329,Uncontrolled,19/04/2017,Unknow,12.9,Low,Not Rated,2022-04-19,0.0586,23.5,178.0,47.064915922914786,12.851,0.067,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD15531,Navaldia,No,Recreation,Earth,4.555,0.1,39501.35209955082,1965,,0.09653,30.374020566641363,,,Unknow,43.84035277777775,Low,Not Rated,2014-06-18,0.0959,45.4,16.7,4.6,4.555,0.1,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD16234,Navaldia,No,Recreation,Earth,4.103,0.16,12456.910682627238,1951,,0.0591,30.631582871914294,,13/07/1983,Unknow,44.098419682539664,Low,Not Rated,2014-06-18,0.1207,30.1,5.0,7.1,4.103,0.16,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD17269,Navaldia,Yes,Unknow,Earth,7.807,0.249,14380.0,1981,,0.08012454268802599,12050.105409605938,,,Unknow,45.616611111111055,Low,Not Rated,2014-06-18,0.061,26.9,23.8,57.79799863394278,7.807,0.249,0,14380.0,0,9.57366316988638,0,Unknow,0,0,0,1,1,1
SOAD17403,Navaldia,No,Recreation,Earth,5.389,0.21,13863.402415083747,1950,,0.07373867607537542,137.11091501360582,,,Unknow,1.56,Low,Not Rated,2014-06-18,0.1024,38.0,148.0,6.6,5.389,0.21,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD18585,Navaldia,Yes,Water Supply,Earth,14.535,0.143,257970.7105318064,1890,,0.04137,5.32658,,22/08/2018,1,2.5684472624602166,High,Unsatisfactory,,0.1283,16.3,925.2,64.8,14.535,0.143,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD19209,Navaldia,No,Water Supply,Earth,5.83,0.11,40245.18002766754,1965,,0.10244,1013.695545885347,,,Unknow,48.18171944444435,Low,Not Rated,2014-06-18,0.0741,6.2,9.5,36.4,5.83,0.11,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD01482,Navaldia,Yes,Irrigation,Earth,9.848,0.13,14225.255677910916,1966,,0.05319,2.66329,,16/12/2020,1,1.9569238498242043,High,Fair,,0.1074,28.5,765.5,3.5,9.848,0.13,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD01976,Navaldia,Yes,Recreation,Earth,2.926,0.025,10325.99614440647,1914,,0.06483676564123851,151.25264926922674,,22/01/2020,5,44.73231111111105,Low,Not Rated,,0.0556,20.8,23.8,5.1,2.926,0.025,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD02047,Navaldia,No,Water Supply,Earth,5.062,0.225,20233.145134140646,1961,,0.09653,392.1136080357632,,,Unknow,47.77556111111107,Low,Not Rated,2014-06-18,0.083,47.6,7.4,22.0,5.062,0.225,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD04629,Navaldia,No,Unknow,Earth,5.824,0.192,34384.50069317741,1951,,0.13060705958666974,4309.645941258269,,,Unknow,58.351069444444356,Low,Not Rated,2014-06-18,0.1296,16.2,8.2,26.050963624825666,5.824,0.192,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD07122,Navaldia,Yes,Recreation,Earth,4.12,0.167,45213.05329848264,1898,,0.10441,42.61264,,22/10/2020,1,2.6731986019903,High,Satisfactory,,0.1055,27.9,833.9,7.0,4.12,0.167,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD08430,Navaldia,Yes,Irrigation,Earth,4.758,0.142,81415.85929913736,1953,,0.0925899999999999,10.65316,Uncontrolled,02/07/2019,5,0.0,High,Fair,2020-02-28,0.0928,33.0,604.9,30.9,4.758,0.142,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD10166,Navaldia,No,Recreation,Earth,6.857,0.117,10133.251541202088,1952,,0.06904261855746356,106.34127319015705,,01/11/1972,Unknow,44.627980238095205,Low,Not Rated,2014-06-18,0.115,40.1,19.6,8.5,6.857,0.117,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD14919,Navaldia,Yes,Flood Risk Reduction,Earth,10.208,0.293,31012.088204792184,1965,,0.13060705958666974,10018.19089639779,,,Unknow,50.911561111111084,Low,Not Rated,2014-06-18,0.1206,13.1,19.6,50.08982302018026,10.208,0.293,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD16202,Navaldia,No,Unknow,Earth,5.105,0.133,15291.048761922913,1960,,0.08668,1853.1399739754588,,,Unknow,50.24476111111103,Low,Not Rated,2014-06-18,0.093,35.5,22.8,47.343937717987814,5.105,0.133,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD17208,Navaldia,No,Flood Risk Reduction,Earth,11.249,0.233,12000.0,1985,,0.08036735599547862,2533.6414031798136,,,Unknow,47.404415238095204,Low,Not Rated,2014-06-18,0.1062,14.1,6.3,45.34631769696937,11.249,0.233,0,12000.0,0,9.39274525863144,0,Unknow,0,0,0,1,1,1
SOAD17454,Navaldia,Yes,Unknow,Earth,8.514,0.344,10462.0,1967,,0.08071726523420891,2705.0882993504533,,,Unknow,46.895418015872956,Low,Not Rated,2014-06-18,0.0948,20.7,23.6,49.058562586744685,8.514,0.344,0,10462.0,0,9.25560050338105,0,Unknow,0,0,0,1,1,1
SOAD18392,Navaldia,Yes,Recreation,Earth,11.245,0.2,17851.775511153504,1982,2015S,0.06895,2.66329,Uncontrolled,02/07/2019,5,1.4639349984317447,High,Fair,2016-06-29,0.0841,14.3,609.7,6.2,11.245,0.2,0,,1,,1,2015,0,0,1,0,0,1
SOAD19016,Navaldia,No,Water Supply,Earth,5.662,0.187,16890.50078964366,1969,,0.08668,1265.6642976375779,,,Unknow,48.49873611111105,Low,Not Rated,2014-06-18,0.0619,13.4,18.2,27.9,5.662,0.187,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD19473,Navaldia,No,Recreation,Earth,10.324,0.75,44200.0,1977,,0.14255005089610656,168.9130455147905,,,Unknow,40.56987484126986,Low,Not Rated,2014-06-18,0.0873,8.2,18.1,6.2,10.324,0.75,0,44200.0,0,10.6965026922443,0,Unknow,0,0,0,1,1,1
SOAD00825,Navaldia,Yes,Recreation,Earth,12.366,0.133,24336.2254267724,1965,,0.06501,2.66329,,30/03/2021,1,1.4419726232051346,High,Satisfactory,,0.0915,44.1,699.2,6.5,12.366,0.133,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD00974,Navaldia,No,Recreation,Earth,6.463,0.213,16725.70189672406,1960,,0.10047,28.23793277290782,,,Unknow,43.82400833333334,Low,Not Rated,2014-06-18,0.1186,41.5,23.1,6.1,6.463,0.213,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD03694,Navaldia,Yes,Recreation,Earth,4.164,0.207,41763.319490630296,1955,,0.12411,10.65316,,23/10/2020,1,2.7438093749393464,High,Fair,,0.1079,26.6,808.5,5.5,4.164,0.207,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD06124,Navaldia,No,Irrigation,Earth,3.634,0.315,18178.743906441865,1960,,0.09653,60.56202784342996,,,Unknow,46.533925,Low,Not Rated,2014-06-18,0.053,38.8,10.7,2.4,3.634,0.315,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD06737,Navaldia,No,Water Supply,Earth,5.131,0.333,23200.862881129247,1974,,0.13675026871936735,3148.850443379277,,,Unknow,55.75250039682537,Low,Not Rated,2014-06-18,0.1199,7.6,14.1,4.9,5.131,0.333,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD06753,Navaldia,No,Recreation,Earth,10.029,0.188,17337.0,1976,,0.0742916291522609,50.587341984792054,,,Unknow,41.60377484126984,Low,Not Rated,2014-06-18,0.0963,47.6,7.5,7.4,10.029,0.188,0,17337.0,0,9.76065590342859,0,Unknow,0,0,0,1,1,1
SOAD07636,Navaldia,Yes,Recreation,Earth,6.304,0.183,20522.40144107729,Unknow,,0.0886499999999999,2.66329,,26/06/2017,5,44.89240023809526,Low,Not Rated,,0.0478,40.9,10.3,8.6,6.304,0.183,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD08091,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.544,0.211,15190.307912064725,1970,,0.03546,26.63486742762245,,,Unknow,41.465347222222185,Low,Not Rated,2014-06-18,0.0759,5.2,23.4,10.56656183311264,6.544,0.211,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD08550,Navaldia,Yes,Other,Earth,8.377,0.207,7000.0,1975,,0.08041313888619356,3223.3575093007044,,,Unknow,51.344818571428505,Low,Not Rated,2014-06-18,0.1111,8.0,6.1,25.745866599847723,8.377,0.207,0,7000.0,0,8.8538082749772,0,Unknow,0,0,0,1,1,1
SOAD10649,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.779,0.257,80925.78493666818,Unknow,,0.04334,2.66329,,01/03/2006,Unknow,4.65,Low,Not Rated,2014-06-18,0.0756,12.9,717.3,43.241097933533084,4.779,0.257,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD10838,Navaldia,No,Other,Earth,12.21,0.133,32524.210602079424,1958,,0.13060705958666974,2850.1607660824216,,21/02/1964,Unknow,48.66803095238094,Low,Not Rated,2014-06-18,0.0933,46.3,14.0,41.31838333520341,12.21,0.133,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD11503,Navaldia,No,Unknow,Earth,8.714,0.133,5357.0,1970,,0.07085094339300932,2284.7419654923706,,,Unknow,44.150553174603104,Low,Not Rated,2014-06-18,0.0637,26.0,15.5,57.242927212830374,8.714,0.133,0,5357.0,0,8.58634605010455,0,Unknow,0,0,0,1,1,1
SOAD13230,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.488,0.286,22718.140490277194,1960,,0.13060705958666974,1560.1565255695048,,,Unknow,44.45987761904758,Low,Not Rated,2014-06-18,0.0891,8.5,8.4,45.5767900526321,7.488,0.286,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD15549,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.468,0.387,42482.303643446365,1962,,0.04728,437.4928054506188,,,Unknow,42.65703039682537,Low,Not Rated,2014-06-18,0.0804,27.2,8.4,62.980938306218256,7.468,0.387,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD16549,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.719,0.267,18254.399020890123,1972,,0.11229,7557.550133400564,Uncontrolled,28/11/1989,Unknow,58.38236555555554,Low,Not Rated,2014-06-18,0.1047,37.4,10.1,39.53733981039441,5.719,0.267,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD18627,Navaldia,No,Water Supply,Earth,2.782,0.12,25063.575407512748,1975,,0.10638,30.986036174459848,,,Unknow,46.56337499999995,Low,Not Rated,2014-06-18,0.0743,15.1,17.6,7.7,2.782,0.12,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD00079,Navaldia,Yes,Flood Risk Reduction,Earth,4.461,0.933,74030.35815358866,1911,,0.07683,5.32658,,01/06/1978,Unknow,1.22,High,Not Rated,2018-04-30,0.0944,28.8,232.3,34.9669172615631,4.461,0.933,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD01208,Navaldia,No,Water Supply,Earth,7.362,0.12,26256.531672553276,1957,,0.16548,2502.466607072776,,09/02/2009,Unknow,49.31838039682539,Low,Not Rated,2014-06-18,0.1158,8.1,16.6,26.3,7.362,0.12,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD03407,Navaldia,No,Irrigation,Earth,5.284,0.256,12510.0,1986,,0.08041313888619356,14472.164530740713,,,Unknow,52.040911111111036,Low,Not Rated,2014-06-18,0.0874,35.1,16.0,40.8,5.284,0.256,0,12510.0,0,9.4343635363174,0,Unknow,0,0,0,1,1,1
SOAD04659,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.734,0.28,26088.231760058756,1971,,0.10441,2.66329,,,Unknow,49.62901666666668,Low,Not Rated,2014-06-18,0.0791,20.7,5.4,46.051713003768945,5.734,0.28,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD06304,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.339,0.153,11046.187844677686,1971,,0.06578515937543941,53.614731285824945,,13/06/1984,Unknow,39.747119285714234,Low,Not Rated,2014-06-18,0.0846,6.9,9.3,20.145838815711038,7.339,0.153,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD07091,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.76,0.383,27865.526459749686,1968,,0.0591,827.5839407389841,,,Unknow,45.53499999999998,Low,Not Rated,2014-06-18,0.1267,13.0,22.4,42.84429809939967,8.76,0.383,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD07264,Navaldia,No,Recreation,Earth,7.611,0.28,22445.590353856718,1980,,0.13677341499777737,2769.8216,,,Unknow,45.929446349206344,Low,Not Rated,2014-06-18,0.0958,38.7,5.8,4.2,7.611,0.28,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD07942,Navaldia,No,Irrigation,Earth,8.538,0.383,29916.232024877332,1978,,0.1306984264272205,5749.048619216735,,12/11/1980,Unknow,53.506119444444344,Low,Not Rated,2014-06-18,0.1202,17.7,16.6,28.4,8.538,0.383,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD08320,Navaldia,No,Recreation,Earth,4.72,0.377,34921.94798815854,1956,,0.20094,27.091386863985,Uncontrolled,13/03/2009,Unknow,10.459462068598677,Significant,Not Rated,2014-06-18,0.1673,41.4,132.7,9.4,4.72,0.377,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD10626,Navaldia,No,Recreation,Earth,7.087,0.273,17116.0,1971,,0.05516,27.860825304723274,,,Unknow,41.88944190476189,Low,Not Rated,2014-06-18,0.1223,27.7,5.1,5.7,7.087,0.273,0,17116.0,0,9.74782740069566,0,Unknow,0,0,0,1,0,1
SOAD11235,Navaldia,No,Unknow,Earth,7.615,0.232,15200.0,1978,,0.08090238997131365,2981.8939413110024,,,Unknow,51.69421301587295,Low,Not Rated,2014-06-18,0.1081,27.2,22.1,26.703668164809926,7.615,0.232,0,15200.0,0,9.62911649414402,0,Unknow,0,0,0,1,1,1
SOAD13707,Navaldia,Yes,Flood Risk Reduction,Earth,11.582,0.146,25880.0,1967,,0.13060705958666974,14795.909685369568,,,Unknow,44.03299444444442,Low,Not Rated,2014-06-18,0.0655,42.1,15.4,67.70626371562992,11.582,0.146,0,25880.0,0,10.1612643877447,0,Unknow,0,0,0,1,1,1
SOAD13867,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.025,0.467,27670.264572835695,1977,,0.0925899999999999,2141.6835799818027,,,Unknow,52.907277777777736,Low,Not Rated,2014-06-18,0.0924,37.6,9.6,26.25867234059161,5.025,0.467,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD14505,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.473,0.099,10647.076228548014,1965,,0.05950238060968085,7.98987,,,Unknow,40.464936507936486,Low,Not Rated,2014-06-18,0.1022,9.1,15.7,30.94448501019822,9.473,0.099,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD16523,Navaldia,Yes,Recreation,Earth,6.896,0.167,16262.867318670098,1882,,0.06698,5.32658,,06/11/2020,1,1.8257663530876906,High,Poor,,0.1185,9.6,849.4,4.9,6.896,0.167,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD17032,Navaldia,Yes,Flood Risk Reduction,Earth,6.051,0.195,15544.0,1969,,0.08075453034882746,2.66329,,14/07/2003,Unknow,43.816100238095224,Low,Not Rated,2014-06-18,0.0536,28.0,23.2,45.07463845284145,6.051,0.195,0,15544.0,0,9.65149432249285,0,Unknow,0,0,0,0,1,1
SOAD19724,Navaldia,No,Flood Risk Reduction,Earth,5.85,0.243,12304.0,1990,,0.08077,2.66329,,,Unknow,7.71,Low,Not Rated,2014-06-18,0.0923,28.6,306.1,44.96723481091136,5.85,0.243,0,12304.0,0,9.41776096282516,0,Unknow,0,0,0,0,0,0
SOAD20110,Navaldia,No,Tailings,Earth,5.641,0.15,11711.020532149838,1992,,0.07095988769735766,2.66329,,,Unknow,44.75854166666666,Low,Not Rated,2014-06-18,0.1122,10.7,16.9,46.82978170520013,5.641,0.15,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD01062,Navaldia,No,Unknow,Earth,4.341,0.2,13222.301675272793,2002,,0.08023215656763942,3005.5659999150703,,15/02/2011,Unknow,56.093119444444405,Low,Not Rated,2016-02-15,0.1264,11.2,17.2,24.027118519226164,4.341,0.2,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD02290,Navaldia,No,Water Supply,Earth,7.266,0.183,15015.08208257397,1965,,0.08274,2432.8093801418345,,02/09/1980,Unknow,45.373027222222206,Low,Not Rated,2014-06-18,0.1095,24.1,11.2,50.8,7.266,0.183,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD04176,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.861,0.533,38639.29752673054,1971,,0.06895,28.12991652342495,,,Unknow,42.51517746031745,Low,Not Rated,2014-06-18,0.0908,22.4,14.7,9.538743868740347,6.861,0.533,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD05829,Navaldia,No,Water Supply,Earth,4.944,0.333,161977.85545984466,1974,,0.08471,1885.6408664513049,,,Unknow,46.701961111111025,Low,Not Rated,2014-06-18,0.0845,18.5,4.9,65.9,4.944,0.333,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD06932,Navaldia,Yes,Recreation,Earth,3.257,0.08032117854269988,12361.014229672966,Unknow,,0.06539043503561341,5.32658,,10/01/2020,5,44.07126666666663,Low,Fair,,0.0496,9.3,6.9,4.0,3.257,,1,,1,,0,Unknow,0,1,1,0,1,1
SOAD07327,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.757,0.182,14717.346257847346,1935,,0.08274,24939.58735050368,,,Unknow,51.77254444444439,Low,Not Rated,2014-06-18,0.0959,22.7,10.9,65.01867484119504,5.757,0.182,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD09321,Navaldia,No,Recreation,Earth,6.07,0.21945357781469302,17450.748457550977,1965,,0.10835,30.101463675579513,,,Unknow,44.46974166666666,Low,Not Rated,2014-06-18,0.1056,29.3,14.4,3.2,6.07,,1,,1,,0,Unknow,0,1,1,1,0,1
SOAD12758,Navaldia,Yes,Recreation,Earth,5.057,0.217,8604.0,1976,,0.09653,30.631582871914294,,,Unknow,44.389658333333294,Low,Not Rated,2014-06-18,0.1004,11.3,17.3,3.8,5.057,0.217,0,8604.0,0,9.06009870864564,0,Unknow,0,0,0,1,0,1
SOAD17081,Navaldia,No,Water Supply,Earth,5.48,0.25,16971.36142322145,1969,,0.08471,2263.600869523736,,,Unknow,50.51099722222218,Low,Not Rated,2014-06-18,0.1138,41.9,19.1,30.2,5.48,0.25,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD17147,Navaldia,Yes,Water Supply,Earth,7.218,0.537,38106.44929816697,Unknow,,0.1394803606448153,765.6911844622588,,12/08/1987,Unknow,45.132285952380926,Low,Not Rated,2014-06-18,0.1032,34.6,6.9,7.2,7.218,0.537,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD17424,Navaldia,No,Recreation,Earth,7.203,0.298,15979.86431688301,1948,,0.06698,26.63486742762245,,,Unknow,41.73993357142856,Low,Not Rated,2014-06-18,0.0562,20.8,11.1,4.6,7.203,0.298,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD17717,Navaldia,No,Irrigation,Earth,3.007,1.021,37241.35606255401,1979,,0.14229199258770273,2770.437635402078,,,Unknow,53.2958761111111,Low,Not Rated,2014-06-18,0.0644,19.9,16.7,12.4,3.007,1.021,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD19996,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.232,0.227,13645.021209695344,1968,,0.08018637367692448,17580.44767311857,,,Unknow,47.38437777777775,Low,Not Rated,2014-06-18,0.1132,39.3,16.4,64.48128561636021,9.232,0.227,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD00002,Navaldia,No,Irrigation,Earth,3.799,0.183,12737.9564456129,1935,,0.07966108444045751,10219.846318015136,,07/07/2009,Unknow,52.71865555555551,Low,Not Rated,2014-06-18,0.0935,33.2,9.3,35.9,3.799,0.183,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD00234,Navaldia,No,Irrigation,Earth,10.495,0.131,30976.81619843506,1968,,0.1307120265462376,2053.39659,,,Unknow,47.94722261904756,Low,Not Rated,2014-06-18,0.0665,20.0,9.8,40.3,10.495,0.131,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD00424,Navaldia,No,Irrigation,Earth,4.171,0.32806751122781336,22835.272728781263,1958,,0.1306984264272205,3976.067088702945,,,Unknow,61.957667777777694,Low,Not Rated,2014-06-18,0.0788,17.4,20.4,19.2,4.171,,1,,1,,0,Unknow,0,1,1,1,1,1
SOAD01944,Navaldia,Yes,Recreation,Earth,6.306,0.24,14375.676102913741,1955,,0.07486,27.607054541236625,,,Unknow,42.50360857142854,Low,Not Rated,2014-06-18,0.0869,21.0,23.5,7.6,6.306,0.24,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD02556,Navaldia,No,Unknow,Earth,8.684,0.25,16420.82072405211,Unknow,,0.0788,26.63486742762245,Uncontrolled,10/07/2013,Unknow,12.067670064382163,Significant,Not Rated,2018-07-10,0.1226,17.8,443.8,19.669648998288082,8.684,0.25,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD03462,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.516,0.2,22022.020689519893,1962,,0.11032,18804.04197402494,,,Unknow,50.148394444444406,Low,Not Rated,2014-06-18,0.0756,28.2,11.0,65.15110073527858,4.516,0.2,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD03590,Navaldia,No,Recreation,Earth,6.055,0.248,17714.852761918864,1965,,0.0985,26.63486742762245,Uncontrolled,05/06/2008,Unknow,11.170678555827898,Significant,Not Rated,2014-06-18,0.1599,9.0,254.6,5.9,6.055,0.248,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD03871,Navaldia,Yes,Recreation,Earth,4.066,0.2,18543.524515777055,1937,,0.08471,131.79635983147242,,,Unknow,46.502111349206324,Low,Not Rated,2014-06-18,0.1248,35.2,15.0,7.2,4.066,0.2,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD04300,Navaldia,No,Recreation,Earth,4.962,0.187,12385.450444625894,1971,,0.07947593271049838,120.69856370017713,,04/05/2009,Unknow,45.41319190476186,Low,Not Rated,2014-06-18,0.0695,22.6,11.5,6.5,4.962,0.187,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD07179,Navaldia,No,Water Supply,Earth,5.805,0.257,156975.76644609,1970,,0.08668,21206.85693662891,,21/05/2019,Unknow,52.027711111110996,Significant,Not Rated,2014-06-18,0.1313,40.3,67.4,69.9,5.805,0.257,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD07986,Navaldia,No,Recreation,Earth,11.229,0.149,34575.824832914834,1975,,0.13653195016131284,5824.61523,,,Unknow,52.464989285714225,Low,Not Rated,2014-06-18,0.126,30.4,12.5,8.4,11.229,0.149,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD08969,Navaldia,Yes,Flood Risk Reduction,Earth,10.165,0.21,23238.0,1978,,0.04137,2.66329,,,Unknow,45.1493272486773,Low,Not Rated,2014-06-18,0.1138,19.3,8.9,46.748681440201736,10.165,0.21,0,23238.0,0,10.0535871807802,0,Unknow,0,0,0,0,0,1
SOAD10893,Navaldia,No,Recreation,Earth,8.547,0.214,9862.0,1976,,0.07382165041565551,43.71127392720336,,,Unknow,41.23354785714285,Low,Not Rated,2014-06-18,0.0667,44.8,13.0,5.1,8.547,0.214,0,9862.0,0,9.19654566095399,0,Unknow,0,0,0,1,1,1
SOAD11337,Navaldia,Yes,Flood Risk Reduction,Earth,8.08,0.337,18660.0,1976,,0.11623,5.32658,,,Unknow,6.61,Low,Not Rated,2014-06-18,0.0919,19.6,226.0,37.64493001836674,8.08,0.337,0,18660.0,0,9.83419106353347,0,Unknow,0,0,0,0,0,0
SOAD11389,Navaldia,Yes,Other,Earth,5.876,0.2,12812.257107158444,1967,,0.08023215656763942,3413.1230545254894,,,Unknow,56.05959277777777,Low,Not Rated,2014-06-18,0.1052,11.7,8.8,23.502344009276435,5.876,0.2,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD12273,Navaldia,Yes,Unknow,Earth,5.414,0.275,38792.78244374887,1998,,0.1307120265462376,2588.71788,Uncontrolled,24/01/2019,5,2.859671703252356,High,Fair,2019-03-15,0.1067,4.9,648.6,59.59728642642558,5.414,0.275,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD12727,Navaldia,Yes,Irrigation,Earth,5.616,0.3342277402125599,28748.27243470287,1968,,0.1306984264272205,4583.90093155866,,,Unknow,60.220734444444375,Low,Not Rated,2014-06-18,0.0924,15.0,21.6,24.0,5.616,,1,,1,,0,Unknow,0,1,1,1,1,1
SOAD12853,Navaldia,No,Water Supply,Earth,7.003,0.108,33238.45168695685,1945,,0.0925899999999999,26.681284625151,,,Unknow,43.53745277777776,Low,Not Rated,2014-06-18,0.0751,45.1,7.6,6.8,7.003,0.108,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD13201,Navaldia,No,Recreation,Earth,5.006,0.2,26232.410518887315,1966,,0.0906199999999999,30.631582871914294,,,Unknow,45.85875833333332,Low,Not Rated,2014-06-18,0.0665,29.2,12.0,5.3,5.006,0.2,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD13666,Navaldia,Yes,Recreation,Earth,2.498,0.167,12481.152479552477,Unknow,,0.07683,5.32658,,10/12/2019,2,13.65370279178678,Significant,Satisfactory,,0.1241,41.8,233.6,6.6,2.498,0.167,0,,1,,0,Unknow,0,0,1,0,0,1
